736675.482639,36.2,91.0,29.56,0,1.0
736675.486111,36.2,91.0,29.56,0,1.0
736675.489583,36.2,91.0,29.55,0,1.0
736675.493056,36.1,91.0,29.54,0,1.0
736675.496528,36.1,91.0,29.54,0,1.0
736675.5,36.2,91.0,29.53,0,1.0
736675.503472,36.5,91.0,29.52,0,1.0
736675.506944,36.7,91.0,29.52,0,1.0
736675.510417,36.9,91.0,29.51,0,1.0
736675.513889,36.9,91.0,29.5,0,1.0
736675.517361,37.5,91.0,29.5,0,1.0
736675.520833,37.7,91.0,29.49,0,1.0
736675.524306,37.5,91.0,29.49,0,1.0
736675.527778,37.2,91.0,29.49,0,1.0
736675.53125,37.4,91.0,29.48,0,1.0
736675.534722,37.2,91.0,29.48,0,1.0
736675.538194,37.2,91.0,29.47,0,1.0
736675.541667,37.2,91.0,29.47,0,1.0
736675.545139,37.2,91.0,29.47,0,1.0
736675.548611,37.0,91.0,29.46,0,1.0
736675.552083,37.0,91.0,29.46,0,1.0
736675.555556,37.2,91.0,29.46,0,1.0
736675.559028,37.2,91.0,29.46,0,1.0
736675.5625,37.4,91.0,29.44,0,1.0
736675.565972,37.4,91.0,29.45,0,1.0
736675.569444,37.4,91.0,29.44,0,1.0
736675.572917,37.4,93.0,29.43,0,1.0
736675.576389,37.4,93.0,29.43,0,1.0
736675.579861,37.5,93.0,29.43,0,1.0
736675.583333,37.4,93.0,29.42,0,1.0
736675.586806,37.4,93.0,29.42,0,1.0
736675.590278,37.2,93.0,29.42,0,1.0
736675.59375,37.4,93.0,29.41,0,1.0
736675.597222,37.2,93.0,29.41,0,1.0
736675.600694,37.0,93.0,29.41,0,1.0
736675.604167,37.0,93.0,29.41,0,1.0
736675.607639,37.0,93.0,29.4,0,1.0
736675.611111,37.0,93.0,29.39,0,1.0
736675.614583,37.0,93.0,29.39,0,1.0
736675.618056,36.9,93.0,29.39,0,1.0
736675.621528,36.9,93.0,29.39,0,1.0
736675.625,36.9,93.0,29.38,0,1.0
736675.628472,36.9,93.0,29.38,0,1.0
736675.631944,36.9,93.0,29.37,0,1.0
736675.635417,36.9,95.0,29.37,0,1.0
736675.638889,36.7,95.0,29.37,0,1.0
736675.642361,36.7,95.0,29.37,0,1.0
736675.645833,36.7,95.0,29.36,0,1.0
736675.649306,36.7,95.0,29.36,0,1.0
736675.652778,36.7,95.0,29.36,0,1.0
736675.65625,36.7,95.0,29.36,0,1.0
736675.659722,36.7,95.0,29.35,0,1.0
736675.663194,36.9,95.0,29.35,0,1.0
736675.666667,37.4,95.0,29.35,0,1.0
736675.670139,37.8,95.0,29.35,0,1.0
736675.673611,38.0,95.0,29.35,0,1.0
736675.677083,38.7,95.0,29.35,0,1.0
736675.680556,38.2,95.0,29.34,0,1.0
736675.684028,38.0,95.0,29.34,0,1.0
736675.6875,38.2,95.0,29.33,0,1.0
736675.690972,38.0,95.0,29.33,0,1.0
736675.694444,37.7,95.0,29.33,0,1.0
736675.697917,37.7,95.0,29.32,0,1.0
736675.701389,37.4,95.0,29.32,0,1.0
736675.704861,37.2,95.0,29.31,0,1.0
736675.708333,36.9,95.0,29.31,0,1.0
736675.711806,36.7,95.0,29.3,0,1.0
736675.715278,36.2,95.0,29.3,0,1.0
736675.71875,36.2,95.0,29.3,0,1.0
736675.722222,36.1,95.0,29.3,0,1.0
736675.725694,35.9,95.0,29.3,0,1.0
736675.729167,35.7,95.0,29.29,0,1.0
736675.732639,35.5,95.0,29.29,0,1.0
736675.736111,35.5,95.0,29.3,0,1.0
736675.739583,35.5,95.0,29.29,0,1.0
736675.743056,35.5,95.0,29.29,0,1.0
736675.746528,35.4,95.0,29.28,0,1.0
736675.75,35.1,95.0,29.29,0,1.0
736675.753472,35.0,95.0,29.28,3,1.0
736675.756944,34.2,95.0,29.29,2,1.0
736675.760417,33.5,95.0,29.3,3,1.0
736675.763889,33.2,95.0,29.31,3,1.0
736675.767361,33.0,95.0,29.31,3,1.0
736675.770833,33.0,95.0,29.3,2,1.0
736675.774306,33.0,95.0,29.28,0,1.0
736675.777778,33.0,95.0,29.29,0,1.0
736675.78125,33.0,95.0,29.28,0,1.0
736675.784722,33.0,95.0,29.29,0,1.0
736675.788194,33.0,95.0,29.29,0,1.0
736675.791667,33.0,95.0,29.28,0,1.0
736675.795139,33.0,95.0,29.28,0,1.0
736675.798611,33.0,95.0,29.28,2,1.0
736675.802083,33.0,95.0,29.27,0,1.0
736675.805556,33.0,95.0,29.27,0,1.0
736675.809028,33.0,95.0,29.27,0,1.0
736675.8125,33.0,95.0,29.26,0,1.0
736675.815972,33.0,95.0,29.26,0,1.0
736675.819444,33.0,95.0,29.26,1,1.0
736675.822917,33.0,95.0,29.27,2,1.0
736675.826389,33.0,95.0,29.26,0,1.0
736675.829861,33.0,95.0,29.26,1,1.0
736675.833333,33.0,95.0,29.26,2,1.0
736675.836806,33.0,95.0,29.25,1,1.0
736675.840278,32.9,95.0,29.25,2,1.0
736675.84375,32.9,95.0,29.24,0,1.0
736675.847222,32.9,95.0,29.24,1,1.0
736675.850694,32.9,95.0,29.23,1,1.0
736675.854167,32.9,95.0,29.23,2,1.0
736675.857639,32.6,95.0,29.22,2,1.0
736675.861111,32.6,95.0,29.22,2,1.0
736675.864583,32.6,95.0,29.21,1,1.0
736675.868056,32.6,95.0,29.21,2,1.0
736675.871528,32.6,95.0,29.22,2,1.0
736675.875,32.5,95.0,29.22,1,1.0
736675.878472,32.5,95.0,29.22,0,1.0
736675.881944,32.5,95.0,29.23,2,1.0
736675.885417,32.5,95.0,29.24,0,1.0
736675.888889,32.5,95.0,29.23,0,1.0
736675.892361,32.4,95.0,29.22,0,1.0
736675.895833,32.2,95.0,29.24,0,1.0
736675.899306,32.2,95.0,29.23,0,1.0
736675.902778,32.2,95.0,29.23,0,1.0
736675.90625,32.2,95.0,29.23,0,1.0
736675.909722,32.2,95.0,29.23,0,1.0
736675.913194,31.9,95.0,29.22,0,1.0
736675.916667,31.9,95.0,29.22,0,1.0
736675.920139,31.9,95.0,29.23,0,1.0
736675.923611,31.7,95.0,29.23,0,1.0
736675.927083,31.7,95.0,29.24,0,1.0
736675.930556,31.7,95.0,29.25,0,1.0
736675.934028,31.7,95.0,29.23,0,1.0
736675.9375,31.7,95.0,29.22,1,1.0
736675.940972,31.7,95.0,29.22,0,1.0
736675.944444,31.7,95.0,29.23,0,1.0
736675.947917,31.6,95.0,29.22,0,1.0
736675.951389,31.6,95.0,29.22,0,1.0
736675.954861,31.6,95.0,29.22,0,1.0
736675.958333,31.6,95.0,29.21,1,1.0
736675.961806,31.7,95.0,29.21,0,1.0
736675.965278,31.7,95.0,29.21,3,1.0
736675.96875,31.7,95.0,29.2,4,1.0
736675.972222,31.7,95.0,29.21,2,1.0
736675.975694,31.7,95.0,29.22,3,1.0
736675.979167,31.9,95.0,29.21,2,1.0
736675.982639,31.9,95.0,29.21,2,1.0
